rating,num_reviews,name,tags,url,ingredients,directions
,,Acid,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1606,"[(u'3/4', u'Rum (151-Proof)', 'oz.'), (u'3/4', u'Wild Turkey\xae Bourbon', 'oz.'), (None, u'  Cola', None)]",Pour 151-proof rum and Wild Turkey into a shot glass. Drink the shot and chase it with cola.
,,4th of July Tooter,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=431,"[(u'1/2', u'Grenadine', 'oz.'), (u'1/2', u'Blue Curacao', 'oz.'), (u'1/2', u'Vodka', 'oz.')]","In layers, pour the grenadine then the blue Curacao and finally the vodka."
,,Blue Cosmopolitan,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1371,"[(u'2 1/2', u'Vodka', 'oz.'), (u'1', u'Blue Curacao', 'oz.'), (None, u""Dash of  Lime Juice (Rose's\xae)"", None), (None, u'Splash of  White Cranberry Juice', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Blue Motorcycle,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1293,"[(u'1/2', u'Vodka', 'oz.'), (u'1/2', u'Gin', 'oz.'), (u'1/2', u'Rum (Light)', 'oz.'), (u'1/2', u'Triple Sec', 'oz.'), (u'1/2', u'Tequila', 'oz.'), (u'1/2', u'Blue Curacao', 'oz.'), (u'1/2', u'Sweet & Sour Mix', 'oz.'), (None, u'  Lemon-Lime Soda', None)]",Pour all the liquors and sweet and sour mix into a glass with ice. Fill it with lemon-lime soda.
,,Blue Monday Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=903,"[(u'2', u'Vodka', 'oz.'), (u'1', u'Blue Curacao', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Blue Moon Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=937,"[(u'2', u'Gin', 'oz.'), (u'1', u'Blue Curacao', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Bocce Ball #3,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=918,"[(u'2', u'Amaretto', 'oz.'), (None, u'  Orange Juice', None)]",Pour amaretto into a glass with ice. Fill it with orange juice.
,,Boilermaker,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1336,"[(None, u'1 Shot of  Whiskey', None), (None, u'  Beer', None)]",Fill a beer mug 3/4 full of beer. Drop the shot of whiskey into the glass with beer.
,,Bocce Ball,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1651,"[(u'2', u'Amaretto', 'oz.'), (None, u'  Orange Juice', None), (None, u'Splash of  Club Soda / Carbonated Water', None)]","Pour amaretto into a glass with ice. Fill it with orange juice. If desired, add a splash of club soda."
,,Bocce Ball #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1652,"[(u'1', u'Vodka', 'oz.'), (u'1', u'Amaretto', 'oz.'), (None, u'  Orange Juice', None), (None, u'Splash of  Club Soda / Carbonated Water', None)]",Pour vodka and amaretto into a glass with ice. Fill it with orange juice. Add the splash of club soda.
,,Bourbon Swizzle,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1945,"[(u'2', u'Bourbon', 'oz.'), (u'1', u'Lime Juice', 'oz.'), (u'1', u'Sugar', 'tsp.'), (None, u'2 Dashes of  Bitters', None), (None, u'  Club Soda / Carbonated Water', None)]",Pour all ingredients except the club soda into a shaker with ice. Shake and strain into a glass with ice. Fill it with club soda.
,,Brandied Madeira,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=855,"[(u'1', u'Brandy', 'oz.'), (u'1', u'Madeira', 'oz.'), (u'1/2', u'Vermouth (Dry)', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into an old-fashioned glass with ice.
,,Brandy Swizzle,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=873,"[(u'2', u'Brandy', 'oz.'), (u'1', u'Lime Juice', 'oz.'), (u'1', u'Sugar', 'tsp.'), (None, u'2 Dashes of  Bitters', None), (None, u'  Club Soda / Carbonated Water', None)]",Pour all ingredients except the club soda into a shaker with ice. Shake and strain into a glass with ice. Fill it with club soda.
,,Brandy Squirt,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=872,"[(u'2', u'Brandy', 'oz.'), (None, u'Splash of  Grenadine', None), (u'1', u'Sugar', 'tsp.'), (None, u'  Club Soda / Carbonated Water', None)]",Pour all ingredients except the club soda into a shaker with ice. Shake and strain into a glass with ice. Fill it with club soda.
,,Brandy Sour,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=871,"[(u'2', u'Brandy', 'oz.'), (None, u'  Sweet & Sour Mix', None)]",Pour brandy into a glass with ice. Fill it with sweet and sour mix.
,,Broken Spur Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=959,"[(u'2', u'Port', 'oz.'), (u'1', u'Vermouth (Sweet)', 'oz.'), (None, u'Splash of  Triple Sec', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Bronx Cocktail (Dry),,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=941,"[(u'1', u'Gin', 'oz.'), (u'1', u'Vermouth (Dry)', 'oz.'), (u'1/2', u'Orange Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Bull Frog,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=906,"[(u'2', u'Vodka', 'oz.'), (None, u'  Lemonade', None)]",Pour vodka into a glass with ice. Fill it with lemonade.
,,Bronx Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=940,"[(u'1', u'Gin', 'oz.'), (u'1/2', u'Vermouth (Dry)', 'oz.'), (u'1/2', u'Vermouth (Sweet)', 'oz.'), (u'1/2', u'Orange Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Burnt Embers,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2271,"[(u'1 1/2', u'Rum (A\xf1ejo)', 'oz.'), (u'1/2', u'Apricot Brandy', 'oz.'), (u'1', u'Pineapple Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Buzzard's Breath,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=912,"[(u'1/2', u'Amaretto', 'oz.'), (u'1/2', u'Peppermint Schnapps', 'oz.'), (u'1/2', u'Coffee Liqueur', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Button Hook Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=880,"[(u'1/2', u'Cr\xe8me de Menthe (White)', 'oz.'), (u'1/2', u'Apricot Brandy', 'oz.'), (u'1/2', u'Anisette', 'oz.'), (u'1/2', u'Brandy', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Café Cabana,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=818,"[(u'2', u'Coffee Liqueur', 'oz.'), (None, u'  Club Soda / Carbonated Water', None)]",Pour coffee liqueur into a glass with ice. Fill it with club soda.
,,Campbell F. Craig,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2394,"[(u'1 1/2', u'Tequila', 'oz.'), (None, u'  Orange Juice', None), (None, u'  Pineapple Juice', None), (u'1/2', u'Raspberry Liqueur', 'oz.')]",Pour tequila into a glass with ice. Almost fill it with equal parts of orange juice and pineapple juice. Add raspberry liqueur into the center of the drink.
,,Campari Martini,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1661,"[(u'2', u'Vodka', 'oz.'), (u'1', u'Campari\xae', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Candy Cane #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1666,"[(u'1 1/2', u'Peppermint Schnapps', 'oz.'), (u'1/2', u'Cr\xe8me de Cacao (White)', 'oz.'), (None, u'  Cream / Half & Half', None), (None, u'Splash of  Grenadine', None)]",Pour peppermint schnapps and white crème de cacao into a glass with ice. Fill it with cream or milk. Add the splash of grenadine.
,,Candy Cane,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1665,"[(u'1/2', u'Grenadine', 'oz.'), (u'1', u'Peppermint Schnapps', 'oz.')]","In layers, pour the grenadine first then the peppermint schnapps on top."
,,Captain's Table,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2202,"[(u'2', u'Gin', 'oz.'), (u'1/2', u'Campari\xae', 'oz.'), (u'1', u'Orange Juice', 'oz.'), (None, u'Splash of  Grenadine', None), (None, u'  Ginger Ale', None)]","Pour gin, Campari, orange juice and grenadine into a glass with ice. Fill it with ginger ale."
,,Casino Royale,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2204,"[(u'2', u'Gin', 'oz.'), (None, u'Splash of  Maraschino Liqueur', None), (u'1/2', u'Lemon Juice', 'oz.'), (None, u'Dash of  Orange Bitters', None), (None, u'1  Egg', None)]","Pour gin, maraschino liqueur, lemon juice, orange bitters and an egg yolk into a shaker with ice. Shake and strain into a chilled martini glass."
,,Free Silver,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=419,"[(u'1 1/2', u'Gin', 'oz.'), (u'1/2', u'Rum (Dark)', 'oz.'), (u'1/2', u'Lemon Juice', 'oz.'), (None, u'Splash of  Milk', None), (u'1/2', u'Sugar', 'tsp.'), (None, u'  Club Soda / Carbonated Water', None)]","Pour gin, rum, lemon juice and milk into a glass with ice. Fill it with club soda. Add sugar and stir."
,,Cuban Special,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=838,"[(u'1', u'Rum (Light)', 'oz.'), (u'1/2', u'Lime Juice', 'oz.'), (None, u'Splash of  Triple Sec', None), (None, u'Splash of  Pineapple Juice', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Gin Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=489,"[(u'2', u'Gin', 'oz.'), (None, u'2 Dashes of  Bitters', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Cool Carlos,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=833,"[(u'1 1/2', u'Rum (Dark)', 'oz.'), (u'2', u'Cranberry Juice', 'oz.'), (u'2', u'Pineapple Juice', 'oz.'), (None, u'Splash of  Sweet & Sour Mix', None), (u'1', u'Orange Curacao', 'oz.')]",Pour all ingredients except the orange curacao into a collins glass with ice. Add the orange curacao on top.
,,David Bareface,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2283,"[(u'1 1/2', u'Rum (Light)', 'oz.'), (u'1/2', u'Cr\xe8me de Cacao (White)', 'oz.'), (u'1', u'Cream / Half & Half', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Cat And Fiddle,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2483,"[(u'2', u'Canadian Whisky', 'oz.'), (u'1/2', u'Triple Sec', 'oz.'), (None, u'Splash of  Pernod\xae', None), (None, u'Splash of  Dubonnet', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Kretchma Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=300,"[(u'1', u'Vodka', 'oz.'), (u'1', u'Cr\xe8me de Cacao (White)', 'oz.'), (None, u'Splash of  Lemon Juice', None), (None, u'Splash of  Grenadine', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Icy Rummed Cacao,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1457,"[(u'1', u'Rum (Dark)', 'oz.'), (u'1', u'Cr\xe8me de Cacao (Dark)', 'oz.'), (None, u'1 Scoop of  Vanilla Ice Cream', None)]",Blend all ingredients. Pour into a highball glass.
,,Mexican Screw,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1890,"[(u'2', u'Tequila', 'oz.'), (None, u'  Orange Juice', None)]",Pour tequila into a glass with ice. Fill it with orange juice.
,,Slippery Nipple,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=156,"[(u'1', u'Sambuca', 'oz.'), (u'1/2', u'Irish Cream', 'oz.'), (None, u'1 Drop of  Grenadine', None)]",Pour sambuca and Irish cream into a shot glass. Add the drop of grenadine in the center of the shot glass.
,,La Jolla,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=349,"[(u'1 1/2', u'Brandy', 'oz.'), (u'1/2', u'Banana Liqueur', 'oz.'), (None, u'Splash of  Orange Juice', None), (None, u'Splash of  Lemon Juice', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Park Paradise,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2507,"[(u'2', u'Canadian Whisky', 'oz.'), (u'1/2', u'Vermouth (Sweet)', 'oz.'), (None, u'Splash of  Maraschino Liqueur', None), (None, u'Dash of  Bitters', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Virgin Strawberry Banana Margarita,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2051,"[(None, u'3  Strawberries', None), (None, u'1/2  Banana', None), (None, u'  Sweet & Sour Mix', None)]",Rub rim of a margarita glass with a lime and dip it into sugar. Blend all ingredients with ice. Pour into the margarita glass.
,,Tuaca And Coke,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1998,"[(u'2', u'Tuaca\xae', 'oz.'), (None, u'  Cola', None)]",Pour Tuaca into a glass with ice. Fill it with cola.
,,Marmalade,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=549,"[(u'1 1/2', u'Blue Curacao', 'oz.'), (None, u'  Tonic Water', None)]",Pour blue curacao into a glass with ice. Fill it with tonic.
,,Melted Snow Cone,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1210,"[(None, u'  Coconut Rum', None), (None, u'  Big Red\xae Soda', None)]",Mix equal amounts of rum and Big Red. Add some ice.
,,Zultry Zoë,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2422,"[(u'2', u'Tequila', 'oz.'), (u'1/2', u'Galliano\xae Liqueur', 'oz.'), (None, u'  Hot Chocolate', None)]",Pour tequila and Galliano into an Irish coffee mug with crushed ice. Fill it with Mexican hot chocolate.
,,Zorbatini,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1904,"[(u'1 1/2', u'Vodka', 'oz.'), (u'1/2', u'Ouzo', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Zoom,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1174,"[(u'1 1/2', u'Brandy', 'oz.'), (u'1/2', u'Cream / Half & Half', 'oz.'), (None, u'1 Tbsp.  Honey', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Zocolo,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2544,"[(u'1', u'Rum (Dark)', 'oz.'), (u'1/2', u'Tequila', 'oz.'), (None, u'  Pineapple Juice', None), (None, u'  Grapefruit Juice', None), (None, u'  Club Soda / Carbonated Water', None)]","Pour dark rum and tequila into a glass with ice. Fill it with equal parts of pineapple juice, grapefruit juice and club soda."
,,Zipperhead,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1120,"[(u'1', u'Vodka', 'oz.'), (u'1', u'Raspberry Liqueur', 'oz.'), (None, u'  Lemon-Lime Soda', None)]",Pour vodka and raspberry liqueur into a glass with ice. Fill it with lemon-lime soda or soda water. Do not stir or shake.
,,Zombie #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2545,"[(u'1', u'Rum (Light)', 'oz.'), (u'1', u'Rum (A\xf1ejo)', 'oz.'), (u'1', u'Rum (Dark)', 'oz.'), (u'1/2', u'Apricot Brandy', 'oz.'), (u'2', u'Orange Juice', 'oz.'), (u'1', u'Pineapple Juice', 'oz.'), (u'1', u'Lime Juice', 'oz.'), (u'1', u'Sugar', 'tsp.'), (None, u'Float of  Rum (151-Proof)', None)]","Blend all ingredients, except the 151 proof rum, with ice. Pour into a glass. Float the 151 proof rum on top."
,,Zombie,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=88,"[(u'1', u'Rum (Light)', 'oz.'), (u'1', u'Rum (Dark)', 'oz.'), (u'1/2', u'Triple Sec', 'oz.'), (u'2', u'Orange Juice', 'oz.'), (u'2', u'Sweet & Sour Mix', 'oz.'), (None, u'Dash of  Grenadine', None), (None, u'Float of  Rum (151-Proof)', None)]","Pour the light rum, dark rum and triple sec into a glass with ice. Fill it with orange juice and sweet and sour. Add the grenadine and top it off with 151-proof rum."
,,Zipper,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1119,"[(u'1', u'Tequila', 'oz.'), (u'1', u'Grand Marnier\xae Orange Liqueur', 'oz.'), (u'1/2', u'Cream / Half & Half', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Zaza,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1133,"[(u'1 1/2', u'Gin', 'oz.'), (u'1 1/2', u'Dubonnet', 'oz.'), (None, u'Splash of  Orange Juice', None)]",Pour ingredients into a shaker with ice. Stir to chill the contents. Strain into a chilled martini glass.
,,Yummy Pumpkin Pie Martini,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1306,"[(u'1', u'Hiram Walker\xae Pumpkin Spice', 'oz.'), (u'1/2', u'Coffee Liqueur', 'oz.'), (u'1/2', u'Butterscotch Schnapps', 'oz.'), (u'1/2', u'Cream / Half & Half', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Yolanda,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=173,"[(u'1/2', u'Brandy', 'oz.'), (u'1/2', u'Gin', 'oz.'), (u'1/2', u'Anisette', 'oz.'), (u'1', u'Vermouth (Sweet)', 'oz.'), (None, u'Dash of  Grenadine', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Yellow Rattler,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=172,"[(u'1 1/2', u'Gin', 'oz.'), (u'1/4', u'Orange Juice', 'oz.'), (u'1/2', u'Vermouth (Dry)', 'oz.'), (u'1/2', u'Vermouth (Sweet)', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Yellow Jacket,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1426,"[(u'2', u'Pineapple Juice', 'oz.'), (u'2', u'Orange Juice', 'oz.'), (u'1/2', u'Lemon Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into an old fashioned glass with ice.
,,Yellow Canary,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1897,"[(u'1 1/2', u'Rum (Light)', 'oz.'), (u'1/2', u'Cointreau\xae Orange Liqueur', 'oz.'), (u'1/2', u'Galliano\xae Liqueur', 'oz.'), (u'1/2', u'Lime Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Yellow Parrot,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=171,"[(u'1', u'Apricot Brandy', 'oz.'), (u'1', u'Chartreuse\xae (Yellow)', 'oz.'), (u'1', u'Anisette', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Yellow Bird #3,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2543,"[(u'1 1/2', u'Rum (Light)', 'oz.'), (u'1/2', u'Galliano\xae Liqueur', 'oz.'), (u'1/2', u'Triple Sec', 'oz.'), (u'1/2', u'Lime Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Yellow Birdie,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1600,"[(u'1', u'Vodka', 'oz.'), (u'1', u'Banana Liqueur', 'oz.'), (None, u'  Lemon-Lime Soda', None)]",Pour vodka and banana liqueur into a glass with ice. Fill it lemon-lime soda.
,,Yellow Cake,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=202,"[(u'1', u'Vanilla Vodka', 'oz.'), (u'1', u'Triple Sec', 'oz.'), (u'1', u'Pineapple Juice', 'oz.')]",Pour ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Yellow Bird,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1598,"[(u'3/4', u'Vodka', 'oz.'), (u'3/4', u'Cr\xe8me de Cacao (White)', 'oz.'), (u'3/4', u'Orange Juice', 'oz.'), (u'3/4', u'Cream / Half & Half', 'oz.'), (u'1/2', u'Galliano\xae Liqueur', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Yellow Bird #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1599,"[(u'3/4', u'Apricot Brandy', 'oz.'), (u'3/4', u'Coconut Rum', 'oz.'), (u'3/4', u'Banana Liqueur', 'oz.'), (None, u'  Orange Juice', None)]",Pour all liquors into a glass with ice. Fill it with orange juice.
,,Y 2 K,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=169,"[(u'2', u'Yukon Jack\xae Whiskey', 'oz.'), (u'1', u'Coffee Liqueur', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Yale Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=170,"[(u'1 1/2', u'Gin', 'oz.'), (u'1/2', u'Vermouth (Dry)', 'oz.'), (None, u'Splash of  Blue Curacao', None), (None, u'Dash of  Bitters', None)]",Pour all ingredients into a shaker with ice. Stir and strain into a chilled martini glass.
,,Xeres Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=166,"[(u'2', u'Sherry (Dry)', 'oz.'), (None, u'Dash of  Orange Bitters', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Xanthia,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=167,"[(u'3/4', u'Gin', 'oz.'), (u'3/4', u'Cherry Brandy', 'oz.'), (u'3/4', u'Chartreuse\xae (Yellow)', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,XYZ Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=165,"[(u'1 1/2', u'Rum (Light)', 'oz.'), (u'1/2', u'Triple Sec', 'oz.'), (u'1/2', u'Lemon Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,X,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=168,"[(u'3/4', u'Amaretto', 'oz.'), (u'3/4', u'Wildberry Schnapps', 'oz.'), (None, u'Splash of  Cola', None), (None, u'Splash of  Sweet & Sour Mix', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Wysooler,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2599,"[(u'1', u'Vermouth (Sweet)', 'oz.'), (u'3/4', u'Gin', 'oz.'), (u'3/4', u'Chartreuse\xae (Green)', 'oz.'), (None, u'2 Dashes of  Orange Bitters', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Wooter Hooter,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1368,"[(u'2', u""Jack Daniel's\xae Tennessee Whiskey"", 'oz.'), (None, u'  Lemon-Lime Soda', None), (None, u'Splash of  Grenadine', None)]",Pour the Jack Daniel's into a glass with ice. Fill it with lemon-lime soda. Add the splash of grenadine.
,,Woodward Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=448,"[(u'2', u'Scotch Whisky', 'oz.'), (u'1/2', u'Vermouth (Dry)', 'oz.'), (None, u'Splash of  Grapefruit Juice', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Woodstock,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=446,"[(u'1 1/2', u'Gin', 'oz.'), (u'1', u'Lemon Juice', 'oz.'), (u'1 1/2', u'Maple Syrup', 'tsp.'), (None, u'Dash of  Orange Bitters', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Woo Woo,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=83,"[(u'1', u'Vodka', 'oz.'), (u'1', u'Peach Schnapps', 'oz.'), (u'1', u'Cranberry Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Witch's Tit,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2619,"[(u'1 1/2', u'Coffee Liqueur', 'oz.'), (None, u'Float of  Cream / Half & Half', None)]",Pour coffee liqueur into a cordial glass. Add the float of light cream or milk.
,,Wine Nut,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2070,"[(u'1', u'Amaretto', 'oz.'), (u'1', u'Pineapple Juice', 'oz.'), (None, u'  White Zinfandel', None)]",Pour amaretto and pineapple juice into a glass with ice. Fill it with white zinfandel.
,,Witch Of Venice,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2474,"[(u'1 1/2', u'Vodka', 'oz.'), (u'1/2', u'Strega\xae Herbal Liqueur', 'oz.'), (u'1/4', u'Banana Liqueur', 'oz.'), (u'1', u'Orange Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Windex #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1379,"[(u'1', u'Vodka', 'oz.'), (u'1', u'Rum (Light)', 'oz.'), (u'1/2', u'Blue Curacao', 'oz.'), (None, u""Splash of  Lime Juice (Rose's\xae)"", None), (None, u'  Lemon-Lime Soda', None)]","Pour vodka, rum, blue curacao and lime juice into a glass with ice. Fill it with lemon-lime soda."
,,Windex,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1378,"[(u'1', u'Vodka', 'oz.'), (u'1', u'Blue Curacao', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Wine Cooler,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=472,"[(u'4', u'Red Wine', 'oz.'), (None, u'  Lemon-Lime Soda', None)]",Pour red wine or white wine into a wine glass with ice. Fill it with lemon-lime soda or ginger ale.
,,Wilted Rose,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1532,"[(u'3/4', u'Zwack\xae Herbal Liqueur', 'oz.'), (u'1/4', u'Cinnamon Syrup', 'oz.'), (u'3', u'Champagne', 'oz.')]",Pour Zwack and cinnamon syrup into a champagne flute and stir. Fill it with champagne.
,,Wildberry Margarita,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2033,"[(u'1 1/2', u'Tequila', 'oz.'), (u'1', u'Wildberry Schnapps', 'oz.'), (None, u'  Sweet & Sour Mix', None)]",Pour tequila and wildberry schnapps into a glass with ice. Fill it with sweet and sour mix or margarita mix.
,,Will Rogers,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=445,"[(u'1 1/2', u'Gin', 'oz.'), (u'1/2', u'Vermouth (Dry)', 'oz.'), (None, u'Splash of  Triple Sec', None), (None, u'Splash of  Orange Juice', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Wild Manhattan,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1999,"[(u'3 1/2', u'Wild Turkey\xae Bourbon', 'oz.'), (u'1/2', u'Vermouth (Sweet)', 'oz.')]",Pour Wild Turkey and the sweet vermouth into a shaker with ice. Stir to chill the contents. Strain into a chilled martini glass.
